"subjectid" "activityname" "variable" "mean"
12 "SITTING" "fbodybodygyromagmeanfreq" -0.00238888715097015
12 "SITTING" "fbodybodygyrojerkmagmean" -0.749207546626866
12 "SITTING" "fbodybodygyrojerkmagstd" -0.753265165522388
12 "SITTING" "fbodybodygyrojerkmagmeanfreq" 0.0153660009272388
12 "WALKING_DOWNSTAIRS" "tbodyaccmeanx" 0.272145794677419
12 "WALKING_DOWNSTAIRS" "tbodyaccmeany" -0.0182299075608413
12 "WALKING_DOWNSTAIRS" "tbodyaccmeanz" -0.105735506451613
12 "WALKING_DOWNSTAIRS" "tbodyaccstdx" -0.638208440290323
12 "WALKING_DOWNSTAIRS" "tbodyaccstdy" -0.608983265026882
12 "WALKING_DOWNSTAIRS" "tbodyaccstdz" -0.682615496811828
12 "WALKING_DOWNSTAIRS" "tgravityaccmeanx" 0.749117763666667
12 "WALKING_DOWNSTAIRS" "tgravityaccmeany" -0.0295853747510753
12 "WALKING_DOWNSTAIRS" "tgravityaccmeanz" 0.0924517595346237
12 "WALKING_DOWNSTAIRS" "tgravityaccstdx" -0.96330852155914
12 "WALKING_DOWNSTAIRS" "tgravityaccstdy" -0.959772033870968
12 "WALKING_DOWNSTAIRS" "tgravityaccstdz" -0.93954763188172
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeanx" 0.0799354253827957
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeany" 0.00147809411698925
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeanz" -0.0106609660939785
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdx" -0.650790264784946
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdy" -0.664699691132473
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdz" -0.777908761827957
12 "WALKING_DOWNSTAIRS" "tbodygyromeanx" -0.0575264551461828
12 "WALKING_DOWNSTAIRS" "tbodygyromeany" -0.0714218698580645
12 "WALKING_DOWNSTAIRS" "tbodygyromeanz" 0.100946227484946
12 "WALKING_DOWNSTAIRS" "tbodygyrostdx" -0.764316840252151
12 "WALKING_DOWNSTAIRS" "tbodygyrostdy" -0.774444433548387
12 "WALKING_DOWNSTAIRS" "tbodygyrostdz" -0.650750149365591
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeanx" -0.073416747110215
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeany" -0.0421957057096774
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeanz" -0.0617431983833333
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdx" -0.772069692150538
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdy" -0.829185586182796
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdz" -0.775458577365591
12 "WALKING_DOWNSTAIRS" "tbodyaccmagmean" -0.613018446822043
12 "WALKING_DOWNSTAIRS" "tbodyaccmagstd" -0.621456341182258
12 "WALKING_DOWNSTAIRS" "tgravityaccmagmean" -0.613018446822043
12 "WALKING_DOWNSTAIRS" "tgravityaccmagstd" -0.621456341182258
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmagmean" -0.684974084575269
12 "WALKING_DOWNSTAIRS" "tbodyaccjerkmagstd" -0.636898344297849
12 "WALKING_DOWNSTAIRS" "tbodygyromagmean" -0.66459948788172
12 "WALKING_DOWNSTAIRS" "tbodygyromagstd" -0.715896647204301
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmagmean" -0.807753381612903
12 "WALKING_DOWNSTAIRS" "tbodygyrojerkmagstd" -0.817815795430108
12 "WALKING_DOWNSTAIRS" "fbodyaccmeanx" -0.637131722208064
12 "WALKING_DOWNSTAIRS" "fbodyaccmeany" -0.617370170090323
12 "WALKING_DOWNSTAIRS" "fbodyaccmeanz" -0.705415178817204
12 "WALKING_DOWNSTAIRS" "fbodyaccstdx" -0.639348459586021
12 "WALKING_DOWNSTAIRS" "fbodyaccstdy" -0.63100314140914
12 "WALKING_DOWNSTAIRS" "fbodyaccstdz" -0.696665096612903
12 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqx" -0.180325464786559
12 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqy" 0.00270278789193548
12 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqz" 0.0802747388301075
12 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanx" -0.659962097978441
12 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeany" -0.677425008402742
12 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanz" -0.758238879408602
12 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdx" -0.67299670577957
12 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdy" -0.674141468072581
12 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdz" -0.796308612258064
12 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqx" -0.0041257197944086
12 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqy" -0.184961636962903
12 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqz" -0.0947475274123656
12 "WALKING_DOWNSTAIRS" "fbodygyromeanx" -0.71569500327957
12 "WALKING_DOWNSTAIRS" "fbodygyromeany" -0.771175710268817
12 "WALKING_DOWNSTAIRS" "fbodygyromeanz" -0.666367678483871
12 "WALKING_DOWNSTAIRS" "fbodygyrostdx" -0.781057375053763
12 "WALKING_DOWNSTAIRS" "fbodygyrostdy" -0.779444961236559
12 "WALKING_DOWNSTAIRS" "fbodygyrostdz" -0.679272873655914
12 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqx" -0.10951505243172
12 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqy" -0.107254486672581
12 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqz" -0.102634655530645
12 "WALKING_DOWNSTAIRS" "fbodyaccmagmean" -0.617897670354839
12 "WALKING_DOWNSTAIRS" "fbodyaccmagstd" -0.682955169813979
12 "WALKING_DOWNSTAIRS" "fbodyaccmagmeanfreq" 0.0429490008070699
12 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagmean" -0.638505427183871
12 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagstd" -0.636955052134409
12 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagmeanfreq" 0.14857431310914
12 "WALKING_DOWNSTAIRS" "fbodybodygyromagmean" -0.752048340967742
12 "WALKING_DOWNSTAIRS" "fbodybodygyromagstd" -0.742461579639785
12 "WALKING_DOWNSTAIRS" "fbodybodygyromagmeanfreq" -0.076619992427957
12 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagmean" -0.819220973494624
12 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagstd" -0.829129754193548
12 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagmeanfreq" 0.110370491252097
13 "SITTING" "tbodyaccmeanx" 0.275895876198777
13 "SITTING" "tbodyaccmeany" -0.0176504796070948
13 "SITTING" "tbodyaccmeanz" -0.109135285550765
13 "SITTING" "tbodyaccstdx" -0.624844460199083
13 "SITTING" "tbodyaccstdy" -0.448816097853364
13 "SITTING" "tbodyaccstdz" -0.587230562129052
13 "SITTING" "tgravityaccmeanx" 0.709996516908257
13 "SITTING" "tgravityaccmeany" -0.0420858101162079
13 "SITTING" "tgravityaccmeanz" 0.0443010536786239
13 "SITTING" "tgravityaccstdx" -0.967268063455658
13 "SITTING" "tgravityaccstdy" -0.953540716850153
13 "SITTING" "tgravityaccstdz" -0.938727880275229
13 "SITTING" "tbodyaccjerkmeanx" 0.0794393034550306
13 "SITTING" "tbodyaccjerkmeany" 0.00387961953328135
13 "SITTING" "tbodyaccjerkmeanz" -0.0123485923641621
13 "SITTING" "tbodyaccjerkstdx" -0.638889532599083
13 "SITTING" "tbodyaccjerkstdy" -0.569700547488012
13 "SITTING" "tbodyaccjerkstdz" -0.728452966311927
13 "SITTING" "tbodygyromeanx" -0.0562470618980061
13 "SITTING" "tbodygyromeany" -0.0616613787494801
13 "SITTING" "tbodygyromeanz" 0.098866059686422
13 "SITTING" "tbodygyrostdx" -0.715109859672783
13 "SITTING" "tbodygyrostdy" -0.645728612088685
13 "SITTING" "tbodygyrostdz" -0.643337285033639
13 "SITTING" "tbodygyrojerkmeanx" -0.0881182379434251
13 "SITTING" "tbodygyrojerkmeany" -0.0440836605146789
13 "SITTING" "tbodygyrojerkmeanz" -0.0582718748712538
13 "SITTING" "tbodygyrojerkstdx" -0.715772980189602
13 "SITTING" "tbodygyrojerkstdy" -0.718988591831804
13 "SITTING" "tbodygyrojerkstdz" -0.712716428498471
13 "SITTING" "tbodyaccmagmean" -0.539871637249541
13 "SITTING" "tbodyaccmagstd" -0.597230982062691
13 "SITTING" "tgravityaccmagmean" -0.539871637249541
13 "SITTING" "tgravityaccmagstd" -0.597230982062691
13 "SITTING" "tbodyaccjerkmagmean" -0.625466938809174
13 "SITTING" "tbodyaccjerkmagstd" -0.610248540269939
13 "SITTING" "tbodygyromagmean" -0.581215403184709
13 "SITTING" "tbodygyromagstd" -0.636364939544342
13 "SITTING" "tbodygyrojerkmagmean" -0.712745036012232
13 "SITTING" "tbodygyrojerkmagstd" -0.712056186747706
13 "SITTING" "fbodyaccmeanx" -0.638817912651682
13 "SITTING" "fbodyaccmeany" -0.493467193137125
13 "SITTING" "fbodyaccmeanz" -0.629736258731804
13 "SITTING" "fbodyaccstdx" -0.620602036452599
13 "SITTING" "fbodyaccstdy" -0.462584458627829
13 "SITTING" "fbodyaccstdz" -0.599036895271407
13 "SITTING" "fbodyaccmeanfreqx" -0.222056646711315
13 "SITTING" "fbodyaccmeanfreqy" -0.0348311463927523
13 "SITTING" "fbodyaccmeanfreqz" 0.0487260271941896
13 "SITTING" "fbodyaccjerkmeanx" -0.66008217407156
13 "SITTING" "fbodyaccjerkmeany" -0.603340489937615
13 "SITTING" "fbodyaccjerkmeanz" -0.710831730361468
13 "SITTING" "fbodyaccjerkstdx" -0.649606227431844
13 "SITTING" "fbodyaccjerkstdy" -0.562129866937645
13 "SITTING" "fbodyaccjerkstdz" -0.744823539571865
13 "SITTING" "fbodyaccjerkmeanfreqx" -0.0241961823456881
13 "SITTING" "fbodyaccjerkmeanfreqy" -0.238328546685321
13 "SITTING" "fbodyaccjerkmeanfreqz" -0.120605488176024
13 "SITTING" "fbodygyromeanx" -0.65864242140581
13 "SITTING" "fbodygyromeany" -0.647152817899388
13 "SITTING" "fbodygyromeanz" -0.620471226529052
13 "SITTING" "fbodygyrostdx" -0.734657989051988
13 "SITTING" "fbodygyrostdy" -0.650623558847401
13 "SITTING" "fbodygyrostdz" -0.685774481529052
13 "SITTING" "fbodygyromeanfreqx" -0.112645469406422
13 "SITTING" "fbodygyromeanfreqy" -0.0806130190608563
13 "SITTING" "fbodygyromeanfreqz" -0.00505036969339144
13 "SITTING" "fbodyaccmagmean" -0.589928108599083
13 "SITTING" "fbodyaccmagstd" -0.665344858593272
13 "SITTING" "fbodyaccmagmeanfreq" 0.0849475684648318
13 "SITTING" "fbodybodyaccjerkmagmean" -0.607295296423853
13 "SITTING" "fbodybodyaccjerkmagstd" -0.617075473106453
13 "SITTING" "fbodybodyaccjerkmagmeanfreq" 0.182861249947095
13 "SITTING" "fbodybodygyromagmean" -0.652225306544343
13 "SITTING" "fbodybodygyromagstd" -0.691915161336391
13 "SITTING" "fbodybodygyromagmeanfreq" 0.0625891805875841
13 "SITTING" "fbodybodygyrojerkmagmean" -0.712054366504281
13 "SITTING" "fbodybodygyrojerkmagstd" -0.733183567759939
13 "SITTING" "fbodybodygyrojerkmagmeanfreq" 0.157417463421743
14 "WALKING_DOWNSTAIRS" "tbodyaccmeanx" 0.268742494553279
14 "WALKING_DOWNSTAIRS" "tbodyaccmeany" -0.0166371300659426
14 "WALKING_DOWNSTAIRS" "tbodyaccmeanz" -0.0996007059877049
14 "WALKING_DOWNSTAIRS" "tbodyaccstdx" -0.493875900753279
14 "WALKING_DOWNSTAIRS" "tbodyaccstdy" -0.190356784144426
14 "WALKING_DOWNSTAIRS" "tbodyaccstdz" -0.0829789883191393
14 "WALKING_DOWNSTAIRS" "tgravityaccmeanx" 0.695710723688525
14 "WALKING_DOWNSTAIRS" "tgravityaccmeany" -0.165548427598361
14 "WALKING_DOWNSTAIRS" "tgravityaccmeanz" -0.255499121995902
14 "WALKING_DOWNSTAIRS" "tgravityaccstdx" -0.933986522704918
14 "WALKING_DOWNSTAIRS" "tgravityaccstdy" -0.934878446827869
14 "WALKING_DOWNSTAIRS" "tgravityaccstdz" -0.903959498688525
14 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeanx" 0.0731636526834836
14 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeany" 0.00468680247090164
14 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeanz" -0.00109705214282787
14 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdx" -0.530799952657623
14 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdy" -0.459397679983197
14 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdz" -0.552000017954836
14 "WALKING_DOWNSTAIRS" "tbodygyromeanx" 0.00779788388987705
14 "WALKING_DOWNSTAIRS" "tbodygyromeany" -0.101356256508197
14 "WALKING_DOWNSTAIRS" "tbodygyromeanz" 0.0483130820040984
14 "WALKING_DOWNSTAIRS" "tbodygyrostdx" -0.649305014086066
14 "WALKING_DOWNSTAIRS" "tbodygyrostdy" -0.216650778374795
14 "WALKING_DOWNSTAIRS" "tbodygyrostdz" -0.16936650962377
14 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeanx" -0.109826852532898
14 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeany" -0.0439177837856107
14 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeanz" -0.0418610459717213
14 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdx" -0.723150613606557
14 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdy" -0.60583333504918
14 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdz" -0.525451416913115
14 "WALKING_DOWNSTAIRS" "tbodyaccmagmean" -0.29092762277541
14 "WALKING_DOWNSTAIRS" "tbodyaccmagstd" -0.321676687545492
14 "WALKING_DOWNSTAIRS" "tgravityaccmagmean" -0.29092762277541
14 "WALKING_DOWNSTAIRS" "tgravityaccmagstd" -0.321676687545492
14 "WALKING_DOWNSTAIRS" "tbodyaccjerkmagmean" -0.487984706926639
14 "WALKING_DOWNSTAIRS" "tbodyaccjerkmagstd" -0.483221887802828
14 "WALKING_DOWNSTAIRS" "tbodygyromagmean" -0.245124405807746
14 "WALKING_DOWNSTAIRS" "tbodygyromagstd" -0.317377464295082
14 "WALKING_DOWNSTAIRS" "tbodygyrojerkmagmean" -0.608256767676639
14 "WALKING_DOWNSTAIRS" "tbodygyrojerkmagstd" -0.645034678692623
14 "WALKING_DOWNSTAIRS" "fbodyaccmeanx" -0.503578578393852
14 "WALKING_DOWNSTAIRS" "fbodyaccmeany" -0.292774738243033
14 "WALKING_DOWNSTAIRS" "fbodyaccmeanz" -0.272591149659836
14 "WALKING_DOWNSTAIRS" "fbodyaccstdx" -0.491090578268648
14 "WALKING_DOWNSTAIRS" "fbodyaccstdy" -0.194161740892213
14 "WALKING_DOWNSTAIRS" "fbodyaccstdz" -0.0598352898007787
14 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqx" -0.34885362172541
14 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqy" -0.164564952463934
14 "WALKING_DOWNSTAIRS" "fbodyaccmeanfreqz" -0.140595245544672
14 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanx" -0.547228392966803
14 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeany" -0.475602672016393
14 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanz" -0.502642372690574
14 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdx" -0.556172286909426
14 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdy" -0.479636522397131
14 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdz" -0.601003772988115
14 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqx" -0.205089412670902
14 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqy" -0.363010957721311
14 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanfreqz" -0.304637150325
14 "WALKING_DOWNSTAIRS" "fbodygyromeanx" -0.6115221855
14 "WALKING_DOWNSTAIRS" "fbodygyromeany" -0.355248774921516
14 "WALKING_DOWNSTAIRS" "fbodygyromeanz" -0.247597875968033
14 "WALKING_DOWNSTAIRS" "fbodygyrostdx" -0.66393820870082
14 "WALKING_DOWNSTAIRS" "fbodygyrostdy" -0.15091173901873
14 "WALKING_DOWNSTAIRS" "fbodygyrostdz" -0.225729073181148
14 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqx" -0.260353448080328
14 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqy" -0.35002956284918
14 "WALKING_DOWNSTAIRS" "fbodygyromeanfreqz" -0.266167266894672
14 "WALKING_DOWNSTAIRS" "fbodyaccmagmean" -0.33954605254918
14 "WALKING_DOWNSTAIRS" "fbodyaccmagstd" -0.419458109257787
14 "WALKING_DOWNSTAIRS" "fbodyaccmagmeanfreq" -0.0681966962434016
14 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagmean" -0.472519023106762
14 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagstd" -0.501922233672951
14 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagmeanfreq" 0.0840792967721311
14 "WALKING_DOWNSTAIRS" "fbodybodygyromagmean" -0.408328310255328
14 "WALKING_DOWNSTAIRS" "fbodybodygyromagstd" -0.377012934062787
14 "WALKING_DOWNSTAIRS" "fbodybodygyromagmeanfreq" -0.124434955842213
14 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagmean" -0.632288075747377
14 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagstd" -0.689381172221311
14 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagmeanfreq" 0.0665225837269672
14 "WALKING_UPSTAIRS" "tbodyaccmeanx" 0.274638681518987
14 "WALKING_UPSTAIRS" "tbodyaccmeany" -0.0150740054405063
14 "WALKING_UPSTAIRS" "tbodyaccmeanz" -0.105264366677722
14 "WALKING_UPSTAIRS" "tbodyaccstdx" -0.975494321518987
14 "WALKING_UPSTAIRS" "tbodyaccstdy" -0.944189643417721
14 "WALKING_UPSTAIRS" "tbodyaccstdz" -0.943891439113924
14 "WALKING_UPSTAIRS" "tgravityaccmeanx" 0.599098975405063
14 "WALKING_UPSTAIRS" "tgravityaccmeany" 0.0546109842746835
14 "WALKING_UPSTAIRS" "tgravityaccmeanz" 0.130135867455696
14 "WALKING_UPSTAIRS" "tgravityaccstdx" -0.963666510379747
14 "WALKING_UPSTAIRS" "tgravityaccstdy" -0.965538336582279
14 "WALKING_UPSTAIRS" "tgravityaccstdz" -0.952893375063291
14 "WALKING_UPSTAIRS" "tbodyaccjerkmeanx" 0.0773017082381013
14 "WALKING_UPSTAIRS" "tbodyaccjerkmeany" 0.0036647518358481
14 "WALKING_UPSTAIRS" "tbodyaccjerkmeanz" -0.0069576409346962
14 "WALKING_UPSTAIRS" "tbodyaccjerkstdx" -0.985306933037975
14 "WALKING_UPSTAIRS" "tbodyaccjerkstdy" -0.978904104303797
14 "WALKING_UPSTAIRS" "tbodyaccjerkstdz" -0.980713290253165
14 "WALKING_UPSTAIRS" "tbodygyromeanx" -0.023047440764557
14 "WALKING_UPSTAIRS" "tbodygyromeany" -0.0773800849721519
14 "WALKING_UPSTAIRS" "tbodygyromeanz" 0.0988407598607595
14 "WALKING_UPSTAIRS" "tbodygyrostdx" -0.973762051772152
14 "WALKING_UPSTAIRS" "tbodygyrostdy" -0.962039041139241
14 "WALKING_UPSTAIRS" "tbodygyrostdz" -0.967101618101266
14 "WALKING_UPSTAIRS" "tbodygyrojerkmeanx" -0.100542747126582
14 "WALKING_UPSTAIRS" "tbodygyrojerkmeany" -0.0414738805316456
14 "WALKING_UPSTAIRS" "tbodygyrojerkmeanz" -0.054978679931519
14 "WALKING_UPSTAIRS" "tbodygyrojerkstdx" -0.981309872025316
14 "WALKING_UPSTAIRS" "tbodygyrojerkstdy" -0.982321302658228
14 "WALKING_UPSTAIRS" "tbodygyrojerkstdz" -0.986841167088608
14 "WALKING_UPSTAIRS" "tbodyaccmagmean" -0.954651726708861
14 "WALKING_UPSTAIRS" "tbodyaccmagstd" -0.944706586962025
14 "WALKING_UPSTAIRS" "tgravityaccmagmean" -0.954651726708861
14 "WALKING_UPSTAIRS" "tgravityaccmagstd" -0.944706586962025
14 "WALKING_UPSTAIRS" "tbodyaccjerkmagmean" -0.982660079367089
14 "WALKING_UPSTAIRS" "tbodyaccjerkmagstd" -0.981714665063291
14 "WALKING_UPSTAIRS" "tbodygyromagmean" -0.945647504556962
14 "WALKING_UPSTAIRS" "tbodygyromagstd" -0.94746971556962
14 "WALKING_UPSTAIRS" "tbodygyrojerkmagmean" -0.98548876278481
14 "WALKING_UPSTAIRS" "tbodygyrojerkmagstd" -0.980252790253165
14 "WALKING_UPSTAIRS" "fbodyaccmeanx" -0.977590046582278
14 "WALKING_UPSTAIRS" "fbodyaccmeany" -0.957021698227848
14 "WALKING_UPSTAIRS" "fbodyaccmeanz" -0.959720590506329
14 "WALKING_UPSTAIRS" "fbodyaccstdx" -0.974837439746835
14 "WALKING_UPSTAIRS" "fbodyaccstdy" -0.941020529113924
14 "WALKING_UPSTAIRS" "fbodyaccstdz" -0.939615462658228
14 "WALKING_UPSTAIRS" "fbodyaccmeanfreqx" -0.227493608175949
14 "WALKING_UPSTAIRS" "fbodyaccmeanfreqy" -0.117621832434177
14 "WALKING_UPSTAIRS" "fbodyaccmeanfreqz" -0.0066894787
14 "WALKING_UPSTAIRS" "fbodyaccjerkmeanx" -0.985349748734177
14 "WALKING_UPSTAIRS" "fbodyaccjerkmeany" -0.978897426202532
14 "WALKING_UPSTAIRS" "fbodyaccjerkmeanz" -0.97720619556962
14 "WALKING_UPSTAIRS" "fbodyaccjerkstdx" -0.986653889746835
14 "WALKING_UPSTAIRS" "fbodyaccjerkstdy" -0.980582625189873
14 "WALKING_UPSTAIRS" "fbodyaccjerkstdz" -0.982966496835443
14 "WALKING_UPSTAIRS" "fbodyaccjerkmeanfreqx" 0.0256392015189873
14 "WALKING_UPSTAIRS" "fbodyaccjerkmeanfreqy" -0.127279921607595
14 "WALKING_UPSTAIRS" "fbodyaccjerkmeanfreqz" -0.0370931001316456
14 "WALKING_UPSTAIRS" "fbodygyromeanx" -0.969864989620253
14 "WALKING_UPSTAIRS" "fbodygyromeany" -0.966022947974684
14 "WALKING_UPSTAIRS" "fbodygyromeanz" -0.968502550759494
14 "WALKING_UPSTAIRS" "fbodygyrostdx" -0.975138491898734
14 "WALKING_UPSTAIRS" "fbodygyrostdy" -0.96026162278481
14 "WALKING_UPSTAIRS" "fbodygyrostdz" -0.969622702911392
14 "WALKING_UPSTAIRS" "fbodygyromeanfreqx" -0.182619256862025
14 "WALKING_UPSTAIRS" "fbodygyromeanfreqy" -0.331243230308861
14 "WALKING_UPSTAIRS" "fbodygyromeanfreqz" -0.0480449907531646
14 "WALKING_UPSTAIRS" "fbodyaccmagmean" -0.958267383037975
14 "WALKING_UPSTAIRS" "fbodyaccmagstd" -0.946119101012658
14 "WALKING_UPSTAIRS" "fbodyaccmagmeanfreq" -0.0349621679848101
14 "WALKING_UPSTAIRS" "fbodybodyaccjerkmagmean" -0.981048938227848
14 "WALKING_UPSTAIRS" "fbodybodyaccjerkmagstd" -0.981486919873418
14 "WALKING_UPSTAIRS" "fbodybodyaccjerkmagmeanfreq" 0.301430693355696
14 "WALKING_UPSTAIRS" "fbodybodygyromagmean" -0.959072824810127
14 "WALKING_UPSTAIRS" "fbodybodygyromagstd" -0.949080940126582
14 "WALKING_UPSTAIRS" "fbodybodygyromagmeanfreq" -0.182124389449367
14 "WALKING_UPSTAIRS" "fbodybodygyrojerkmagmean" -0.981054587341772
14 "WALKING_UPSTAIRS" "fbodybodygyrojerkmagstd" -0.980403827721519
14 "WALKING_UPSTAIRS" "fbodybodygyrojerkmagmeanfreq" 0.165611493163291
15 "WALKING_DOWNSTAIRS" "tbodyaccmeanx" 0.27821340725
15 "WALKING_DOWNSTAIRS" "tbodyaccmeany" -0.016464484771311
15 "WALKING_DOWNSTAIRS" "tbodyaccmeanz" -0.112563587594512
15 "WALKING_DOWNSTAIRS" "tbodyaccstdx" -0.556541173089329
15 "WALKING_DOWNSTAIRS" "tbodyaccstdy" -0.481679537956006
15 "WALKING_DOWNSTAIRS" "tbodyaccstdz" -0.705706623868902
15 "WALKING_DOWNSTAIRS" "tgravityaccmeanx" 0.688872511512195
15 "WALKING_DOWNSTAIRS" "tgravityaccmeany" 0.102660491875
15 "WALKING_DOWNSTAIRS" "tgravityaccmeanz" 0.0372897701757012
15 "WALKING_DOWNSTAIRS" "tgravityaccstdx" -0.968733398628049
15 "WALKING_DOWNSTAIRS" "tgravityaccstdy" -0.956369493993902
15 "WALKING_DOWNSTAIRS" "tgravityaccstdz" -0.947240058048781
15 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeanx" 0.0776897411304878
15 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeany" 0.00489392052706402
15 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeanz" -0.00440993190077744
15 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdx" -0.624055782158537
15 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdy" -0.594312678045091
15 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdz" -0.825820881576219
15 "WALKING_DOWNSTAIRS" "tbodygyromeanx" -0.0281278780610671
15 "WALKING_DOWNSTAIRS" "tbodygyromeany" -0.075878845519878
15 "WALKING_DOWNSTAIRS" "tbodygyromeanz" 0.0906658516
15 "WALKING_DOWNSTAIRS" "tbodygyrostdx" -0.696859473045732
15 "WALKING_DOWNSTAIRS" "tbodygyrostdy" -0.708779069191463
15 "WALKING_DOWNSTAIRS" "tbodygyrostdz" -0.721826987530488
15 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeanx" -0.0960910108539634
15 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeany" -0.0441270690182012
15 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeanz" -0.0555645456881098
15 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdx" -0.731382711036585
15 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdy" -0.853956592073171
15 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdz" -0.795626198384146
15 "WALKING_DOWNSTAIRS" "tbodyaccmagmean" -0.527285352000488
15 "WALKING_DOWNSTAIRS" "tbodyaccmagstd" -0.557147874176037
15 "WALKING_DOWNSTAIRS" "tgravityaccmagmean" -0.527285352000488
15 "WALKING_DOWNSTAIRS" "tgravityaccmagstd" -0.557147874176037
15 "WALKING_DOWNSTAIRS" "tbodyaccjerkmagmean" -0.654799694757531
15 "WALKING_DOWNSTAIRS" "tbodyaccjerkmagstd" -0.625660376546646
15 "WALKING_DOWNSTAIRS" "tbodygyromagmean" -0.617721779796037
15 "WALKING_DOWNSTAIRS" "tbodygyromagstd" -0.675336960047866
15 "WALKING_DOWNSTAIRS" "tbodygyrojerkmagmean" -0.805282669512195
15 "WALKING_DOWNSTAIRS" "tbodygyrojerkmagstd" -0.837120078079268
15 "WALKING_DOWNSTAIRS" "fbodyaccmeanx" -0.583772317445122
15 "WALKING_DOWNSTAIRS" "fbodyaccmeany" -0.507735205778384
